Material_type,Core_size_nm,Hydro_size_nm,Surface_charge_mV,Surface_area_m2g,Formation_enthalpy_eV,Conduction_band_eV,Valence_band_eV,Electronegativity_eV,Exposure_time_hr,Exposure_dose_ug_per_ml,Assay,Cell_name,Cell_origin,Cell_species,Cell_type,Toxicity
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,KJT23I,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,9.86,369.0,32.65,117.4747625,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,MCF-7,Breast,Human,Cancer,Non-Toxic
Fe3O4,9.86,369.0,32.65,117.4747625,-11.59,-5.0,-6.85,5.78,24.0,100.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
Fe3O4,9.86,369.0,32.65,117.4747625,-11.59,-5.0,-6.85,5.78,24.0,150.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
Fe3O4,9.86,369.0,32.65,117.4747625,-11.59,-5.0,-6.85,5.78,24.0,200.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
Fe3O4,9.86,369.0,32.65,117.4747625,-11.59,-5.0,-6.85,5.78,24.0,250.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,0.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,0.75,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,1.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,2.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,5.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,10.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,50.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,75.0,WST-1,A549,Lung,Human,Cancer,Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,0.75,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,1.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,2.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,5.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,10.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,50.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,75.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,0.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,0.75,WST-1,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,1.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,2.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,5.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,10.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,50.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,75.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,0.75,MTT,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,1.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,2.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,5.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,10.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,50.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
CeO2,14.0,112.9,14.9,59.35892362,-11.284,-3.8,-7.45,5.65,24.0,75.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,5.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,50.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,100.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,150.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,300.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,5.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,50.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,100.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,150.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,300.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,5.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,50.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,100.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,150.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,300.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,5.0,WST-1,HeLa,Cervix,Human,Cancer,Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,50.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,100.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,150.0,WST-1,HeLa,Cervix,Human,Cancer,Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,300.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,1.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,6.25,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,12.5,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,25.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,50.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,200.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,80.0,315.0,22.58,39.9,-9.779,-4.16,-7.49,5.77,24.0,1.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,80.0,315.0,22.58,39.9,-9.779,-4.16,-7.49,5.77,24.0,6.25,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,80.0,315.0,22.58,39.9,-9.779,-4.16,-7.49,5.77,24.0,12.5,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,80.0,315.0,22.58,39.9,-9.779,-4.16,-7.49,5.77,24.0,25.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,80.0,315.0,22.58,39.9,-9.779,-4.16,-7.49,5.77,24.0,50.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,80.0,315.0,22.58,39.9,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,80.0,315.0,22.58,39.9,-9.779,-4.16,-7.49,5.77,24.0,200.0,MTS,HaCaT,Skin,Human,Normal,Toxic
TiO2,90.0,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,24.0,1.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,24.0,6.25,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,24.0,12.5,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,24.0,25.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,24.0,50.0,MTS,HaCaT,Skin,Human,Normal,Toxic
TiO2,90.0,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTS,HaCaT,Skin,Human,Normal,Toxic
TiO2,90.0,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,24.0,200.0,MTS,HaCaT,Skin,Human,Normal,Toxic
TiO2,100.0,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,24.0,1.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,100.0,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,24.0,6.25,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,100.0,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,24.0,12.5,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,100.0,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,24.0,25.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,100.0,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,24.0,50.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,100.0,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,100.0,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,24.0,200.0,MTS,HaCaT,Skin,Human,Normal,Toxic
TiO2,95.0,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,24.0,1.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,95.0,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,24.0,6.25,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,95.0,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,24.0,12.5,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,95.0,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,24.0,25.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,95.0,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,24.0,50.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,95.0,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,95.0,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,24.0,200.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,0.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,10.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,25.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,50.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,100.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,200.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,400.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,0.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,10.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,25.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,50.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,100.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,200.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,400.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,0.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,10.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,25.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,50.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,100.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,200.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,400.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,0.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,10.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,25.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,50.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,100.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,200.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,400.0,Alamar blue,HT1080,Fibrosarcoma,Human,Cancer,Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,0.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,10.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,25.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,50.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,100.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,200.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,24.0,400.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,0.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,10.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,25.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,50.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,100.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,200.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,48.0,400.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,0.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,10.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,25.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,50.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,100.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,200.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,24.0,400.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,0.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,10.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,25.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,50.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,100.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,200.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,48.0,400.0,Alamar blue,BJ,Skin,Human,Normal,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,2.0,0.0,CCK-8,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,2.0,5.0,CCK-8,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,2.0,10.0,CCK-8,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,2.0,20.0,CCK-8,SH-SY5Y,Brain,Human,Cancer,Non-Toxic
