Material_type,Core_size_nm,Hydro_size_nm,Surface_charge_mV,Surface_area_m2g,Formation_enthalpy_eV,Conduction_band_eV,Valence_band_eV,Electronegativity_eV,Exposure_time_hr,Exposure_dose_ug_per_ml,Assay,Cell_name,Cell_origin,Cell_species,Cell_type,Toxicity
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,5.0,Trypan blue,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,5.0,Trypan blue,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,5.0,Trypan blue,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,5.0,Trypan blue,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,5.0,Trypan blue,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,5.0,Trypan blue,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,5.0,Trypan blue,KJT23I,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,5.0,Trypan blue,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,5.0,Trypan blue,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,5.0,Trypan blue,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,5.0,Trypan blue,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,5.0,Trypan blue,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,KJT23I,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,5.0,Trypan blue,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,KJT23I,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,25.0,Trypan blue,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,KJT23I,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,Trypan blue,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,KJT23I,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,5.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,KJT23I,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,5.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,KJT23I,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,24.0,25.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,HEK293T,Kidney,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,NHLF,Lung,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,U87MG,Brain,Human,Cancer,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,KJT23I,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,KJT23I,Embryo,Human,Normal,Non-Toxic
Fe3O4,5.0,43.2,-4.6,231.6602317,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,10.0,21.0,-1.7,115.8301158,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,30.0,47.0,-3.4,38.61003861,-11.59,-5.0,-6.85,5.78,72.0,25.0,MTT,T98G,Brain,Human,Cancer,Non-Toxic
Fe3O4,9.86,369.0,32.65,117.4747625,-11.59,-5.0,-6.85,5.78,24.0,0.0,MTT,MCF-7,Breast,Human,Cancer,Non-Toxic
Fe3O4,9.86,369.0,32.65,117.4747625,-11.59,-5.0,-6.85,5.78,24.0,100.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
Fe3O4,9.86,369.0,32.65,117.4747625,-11.59,-5.0,-6.85,5.78,24.0,150.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
Fe3O4,9.86,369.0,32.65,117.4747625,-11.59,-5.0,-6.85,5.78,24.0,200.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
Fe3O4,9.86,369.0,32.65,117.4747625,-11.59,-5.0,-6.85,5.78,24.0,250.0,MTT,MCF-7,Breast,Human,Cancer,Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,0.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,0.75,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,1.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,2.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,5.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,10.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,50.0,WST-1,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,75.0,WST-1,A549,Lung,Human,Cancer,Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,0.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,0.75,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,1.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,2.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,5.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,10.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,50.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
TiO2,26.6,49.8,41.1,53.32480137,-9.779,-4.16,-7.49,5.77,24.0,75.0,MTT,A549,Lung,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,5.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,50.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,100.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,150.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,300.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,5.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,50.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,100.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,150.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,300.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,5.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,50.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,100.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,150.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,24.0,300.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,5.0,WST-1,HeLa,Cervix,Human,Cancer,Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,50.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,100.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,150.0,WST-1,HeLa,Cervix,Human,Cancer,Toxic
ZnO,30.0,205.3,25.0,29.0,-3.608,-3.89,-7.2,5.67,48.0,300.0,WST-1,HeLa,Cervix,Human,Cancer,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,1.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,6.25,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,12.5,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,25.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,50.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,90.0,354.0,23.45,75.2,-9.779,-4.16,-7.49,5.77,24.0,200.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,80.0,315.0,22.58,39.9,-9.779,-4.16,-7.49,5.77,24.0,1.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,80.0,315.0,22.58,39.9,-9.779,-4.16,-7.49,5.77,24.0,6.25,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,80.0,315.0,22.58,39.9,-9.779,-4.16,-7.49,5.77,24.0,12.5,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
TiO2,80.0,315.0,22.58,39.9,-9.779,-4.16,-7.49,5.77,24.0,25.0,MTS,HaCaT,Skin,Human,Normal,Non-Toxic
